gene,k,pooled_g,se,z,P.Value,tau2,Q,I2,mean_logFC,n_up,n_down,dir_consistent,studies,adj.P.Val,g_GSE30528,logFC_GSE30528,g_GSE96804,logFC_GSE96804,g_GSE104948,logFC_GSE104948,stouffer_z,stouffer_p,neglog10fdr
NRN1,3,-0.7864598515637392,0.208049979370918,-3.780148663997769,0.0001567347455416,0.0,0.2437159206616365,0.0,-0.5461848164860031,0,3,True,"GSE30528,GSE96804,GSE104948",0.002499938734375,-0.9642631946288271,-0.8933093542820512,-0.7655603938271572,-0.2894890243902441,-0.6632393388787352,-0.4557560707857142,-3.887736213258261,0.0001011835019754,2.6020706343875206
HBP1,3,0.7861970143455406,0.208052166545656,3.778845601076754,0.000157557072803,0.0,0.8743356042394463,0.0,0.1233008843546004,3,0,True,"GSE30528,GSE96804,GSE104948",0.0025099253739687,0.6098375876741153,0.0935673933675213,0.9651221683149124,0.1667078902439005,0.5436405065298252,0.1096273694523795,3.675838710881113,0.000237069272133,2.6003391909314733
NLE1,3,0.9739804224099649,0.2578668897782062,3.777066622425604,0.0001586862947957,0.0545250878951509,2.703521356991537,26.02240796700832,0.1711275240645693,3,0,True,"GSE30528,GSE96804,GSE104948",0.0025216336435123,0.5939841669223904,0.1861957696495726,0.888801032410898,0.1129773658536592,1.6424622963202673,0.2142094366904761,4.434098400107928,9.24583930357039e-06,2.5983180098162237
CTSK,3,1.742661645402589,0.4615825873407823,3.7754059472698382,0.0001597472922397,0.4350884628927882,6.498563826109034,69.22396927203091,0.8381745701039937,3,0,True,"GSE30528,GSE96804,GSE104948",0.0025353441219984,1.0951453357418153,0.6346635753162393,1.4719065811812468,0.8842687804878047,2.987417298684668,0.9955913545079368,7.4507443360803345,9.281507283725533e-14,2.59596308558425
GPR39,3,0.7884496423789601,0.2089657803246447,3.773104099408246,0.0001612289752018,0.0,1.592522076281521,0.0,0.2178103710725462,3,0,True,"GSE30528,GSE96804,GSE104948",0.0025556890344266,1.1702737361259727,0.289526210017094,0.5682936361500623,0.1462321097560983,1.0156966190301715,0.2176727934444464,3.763799273702168,0.0001673512311693,2.592491990438698
TUBGCP3,3,-0.7872568015085006,0.2089070525930063,-3.768454878554234,0.0001642611693586,0.0,1.327802674539638,0.0,-0.3265695916386374,0,3,True,"GSE30528,GSE96804,GSE104948",0.0025973162897853,-1.2600023907980382,-0.5931607533675214,-0.64887670432861,-0.267689085365852,-0.7100384511093292,-0.1188589361825389,-3.8093406156052914,0.0001393378937415,2.585475160673211
CLIP3,3,-1.5157384006199008,0.4023863139478627,-3.766873643759901,0.000165304610839,0.2993514651501465,5.282619024839553,62.13999172388274,-0.7597332766782269,0,3,True,"GSE30528,GSE96804,GSE104948",0.0026105883726584,-2.4161207994454097,-1.452002036786325,-1.5304875144545271,-0.6022432560975624,-0.7731395676465392,-0.2249545371507935,-6.819333095370596,9.146410720428782e-12,2.58326160063052
ESPL1,3,-0.7844183113930318,0.2083225452608502,-3.765402877594575,0.000166280750001,0.0,1.44842813184993,0.0,-0.2006797927896397,0,3,True,"GSE30528,GSE96804,GSE104948",0.0026227661578462,-0.6380335732008411,-0.2542662942136752,-1.0071029782022776,-0.1363463658536585,-0.4150805099535968,-0.2114267183015856,-3.7690310035906895,0.000163882532668,2.5812404287707627
RAB23,3,1.1000589797164455,0.292490682971457,3.761005200373497,0.0001692319111712,0.1027777702005361,3.290051226127585,39.21067294888248,0.3259089899682398,3,0,True,"GSE30528,GSE96804,GSE104948",0.0026627485949602,0.6184705746538428,0.134363719042735,1.0427958595331002,0.3903591585365866,1.817483638542525,0.4530040923253979,5.171485646365446,2.322401145584451e-07,2.574669835805022
CD200,3,-0.786451001476713,0.2091412267063623,-3.760382464337856,0.0001696537729907,0.0,1.8262735645612835,0.0,-0.3257011927470994,0,3,True,"GSE30528,GSE96804,GSE104948",0.0026661069583514,-1.2623065464167382,-0.5090304194188034,-0.7697492985779564,-0.3221773048780516,-0.4063551887462056,-0.1458958539444435,-3.840079015436223,0.0001229947172432,2.574122431632576
KDSR,3,-1.205441986336734,0.3209837729608353,-3.755460829740497,0.0001730228213814,0.150777644991525,3.886741458646433,48.543014211794144,-0.3077701743297594,0,3,True,"GSE30528,GSE96804,GSE104948",0.0027118644401157,-0.5253747266823893,-0.162513651034188,-1.4440433709752916,-0.3646590487804868,-1.6226119482823596,-0.3961378231746035,-5.8408322101101575,5.194069781925194e-09,2.566732023647583
OSMR,3,1.316922108611441,0.3506797234665602,3.755341471110232,0.000173105303184,0.2021532291424489,4.430374560969031,54.85709001627729,0.4742398911980903,3,0,True,"GSE30528,GSE96804,GSE104948",0.0027118644401157,0.6171904349165492,0.0686535633333333,1.4415078015388527,0.8033842682926826,1.972392170232831,0.5506818419682551,6.075353533084734,1.237148553705081e-09,2.566732023647583
GUCY1A3,3,1.8395063657038155,0.4898554548198865,3.7552023716469134,0.0001732014733876,0.5139572554741786,7.279026627485832,72.52379882156306,0.9460552914349746,3,0,True,"GSE30528,GSE96804,GSE104948",0.0027118644401157,0.9162845860458466,0.5995378025128205,1.9178031798220456,1.0564228292682918,2.8725779030382017,1.1822052425238114,8.106045255422949,5.229397402440719e-16,2.566732023647583
DLG2,3,-1.617723382935023,0.4309244035355971,-3.7540769788438975,0.0001739813942717,0.3620104386674706,5.84940879140634,65.80851037564172,-0.6066518079191019,0,3,True,"GSE30528,GSE96804,GSE104948",0.0027207457158003,-1.183834820397658,-0.2096838881794871,-1.234198891653418,-0.7293763292682947,-2.773499713131494,-0.8808952063095239,-6.728208470449923,1.717647174873425e-11,2.5653120460134295
NPLOC4,3,0.7840394061288083,0.2089124312349725,3.752957167239925,0.0001747607247118,0.0,1.8030069870356529,0.0,0.2056514075791119,3,0,True,"GSE30528,GSE96804,GSE104948",0.002729596081213,1.100542368919584,0.3530141908376069,0.8639344150614271,0.1592851951219511,0.3034101755004156,0.1046548367777777,3.757723514344205,0.0001714661865436,2.5639016140137403
SERPINA6,3,-0.8169242227909461,0.2177697187451158,-3.7513214761832816,0.0001759049822852,0.0092669459648384,2.126386866448333,5.943738105354035,-0.6164017308870681,0,3,True,"GSE30528,GSE96804,GSE104948",0.0027441177236497,-0.3110142647080309,-0.2728629939316239,-0.9255464782461896,-0.6740930609756122,-1.153452862643209,-0.9022491377539684,-4.124225325700699,3.719846050110298e-05,2.5615972611741924
PRKAR2B,3,-2.6197217646978226,0.7000569466189352,-3.7421552308712767,0.0001824487504653,1.1638599466443815,10.29184606943884,80.56714037009446,-1.7778595425538075,0,3,True,"GSE30528,GSE96804,GSE104948",0.002835825535787,-3.7159946039060783,-3.016106490940171,-1.5388753808016131,-1.178188268292681,-2.94090391654009,-1.1392838684285709,-9.13404530454612,6.598640225723581e-20,2.547320491110852
PDLIM4,3,1.5221842220239186,0.4068453441613752,3.741432079459029,0.0001829746304144,0.3073225994632421,5.275128947347339,62.0862348586621,0.5387610887858281,3,0,True,"GSE30528,GSE96804,GSE104948",0.0028405479032309,1.9851351262306869,0.6989469895982907,0.9125900094837244,0.1489239512195115,1.970918111664324,0.768412325539682,6.139001201687431,8.304193925307986e-10,2.546597882347496
AICDA,3,-0.7764699419018338,0.207662087103503,-3.739103043469005,0.0001846780207674,0.0,0.4398620879798498,0.0,-0.1159151674502911,0,3,True,"GSE30528,GSE96804,GSE104948",0.0028635166565545,-0.5973084264953442,-0.0839700251452991,-0.7652079481843422,-0.1382304146341457,-1.0101016827319018,-0.1255450625714287,-3.533965677109008,0.0004093742360633,2.543100286331456
NDUFAF4,3,-0.8910859878885835,0.23843957205909,-3.737156463557798,0.0001861131184073,0.0315167218353199,2.4246440546648707,17.513665721278997,-0.2593183695874013,0,3,True,"GSE30528,GSE96804,GSE104948",0.0028822748313153,-1.0395886663024738,-0.3229656635299145,-1.114766065230085,-0.3818131097560986,-0.3227593986511966,-0.0731763354761909,-4.353659564136416,1.3388356480581873e-05,2.5402646106028777
SEC14L2,3,0.915559875942612,0.2452251807763607,3.733547562464964,0.0001888015203521,0.0391129868769225,2.5187252427678564,20.594753010766,0.1874761166304283,3,0,True,"GSE30528,GSE96804,GSE104948",0.0029203736981193,1.2272908313166444,0.2993452952991453,1.0724827508034769,0.2170461585365846,0.3394760426071802,0.046036896055555,4.3315078260808,1.4809168281277647e-05,2.5345615716177345
FBLN1,3,1.303814123496814,0.3493061138599788,3.732583174938228,0.0001895260836435,0.1925788471505523,4.196354529839731,52.33958461378179,0.4928719882384622,3,0,True,"GSE30528,GSE96804,GSE104948",0.0029271589043924,2.197832927292952,0.6782802287606837,0.953958708305458,0.3435632560975614,1.0811023901754089,0.4567724798571415,5.654310540405175,1.5647308667469298e-08,2.533553700720443
SPRED2,3,-0.7755082696015227,0.2077798743233694,-3.732355080716784,0.0001896978370654,0.0,0.2520395430782731,0.0,-0.3349950202155018,0,3,True,"GSE30528,GSE96804,GSE104948",0.0029271589043924,-0.8771001803816016,-0.6888866063247865,-0.6844220420212105,-0.1654387195121947,-0.9109770381976968,-0.1506597348095244,-3.748330436125414,0.0001780156252352,2.533553700720443
FASLG,3,0.7758639353391306,0.2080022161697163,3.730075331053568,0.0001914225297977,0.0,1.3159067559465658,0.0,0.159144670105845,3,0,True,"GSE30528,GSE96804,GSE104948",0.002950213254425,0.4705947794710505,0.1419448449658119,0.7592336530094705,0.1634949024390239,1.1901487942283349,0.1719942629126993,3.709983703915893,0.0002072725887082,2.5301465901667117
CD70,3,0.7744548171146187,0.2076671933818276,3.7293074775208535,0.0001920067419903,0.0,0.6177581421413995,0.0,0.194406724161385,3,0,True,"GSE30528,GSE96804,GSE104948",0.0029556561294102,0.5317480392910989,0.1538235524529914,0.9165889285992757,0.3035520609756093,0.6873436590774671,0.1258445590555545,3.752387163702746,0.0001751586771432,2.5293460945622983
TSPAN13,3,0.9077270066671446,0.2434257321636161,3.728968990250484,0.0001922648077641,0.0361800853846955,2.4629832258979927,18.79766053742372,0.5515018298302101,3,0,True,"GSE30528,GSE96804,GSE104948",0.002956071419374,1.1061510510472785,0.5789074991452992,0.6048844233026898,0.3464800731707296,1.4068193385355137,0.7291179171746016,4.3217436486591945,1.5480098263120166e-05,2.5292850774946216
ABCC3,3,1.180405141972582,0.3168811208406054,3.7250724777836735,0.0001952591129673,0.1421552409197144,3.759076574389778,46.79544402937134,0.5771896034376394,3,0,True,"GSE30528,GSE96804,GSE104948",0.0029985048896498,0.5899473780326651,0.4404410981965812,1.2019007698408228,0.4943669512195123,1.8768695979015728,0.7967607608968246,5.678912076565989,1.355541308373564e-08,2.5230952386233687
PNMA1,3,-1.4321743349329736,0.3849767051514013,-3.720158429767164,0.0001990978445708,0.2719733266950606,5.179134884904812,61.38351202573944,-0.5500262063155242,0,3,True,"GSE30528,GSE96804,GSE104948",0.0030488633329829,-1.6937688218578355,-0.760923893,-1.868701106145178,-0.6796271097560966,-0.6516507048815768,-0.209527616190476,-6.866259124530266,6.590731215192006e-12,2.5158620426932115
NPM3,3,1.2055099352811958,0.3240651943515399,3.719961156869815,0.0001992534198228,0.1508266883648418,3.786214647220727,47.17679301494168,0.4222906363522289,3,0,True,"GSE30528,GSE96804,GSE104948",0.0030488633329829,1.3549838047196543,0.4818709897692308,0.7658386959720932,0.2976823170731713,1.828353965906753,0.4873186022142848,5.2262198105959525,1.730106678103411e-07,2.5158620426932115
NAA40,3,0.7722514719867409,0.2076274469669876,3.7194093712934175,0.0001996891810196,0.0,0.2355698000883318,0.0,0.1423584301668314,3,0,True,"GSE30528,GSE96804,GSE104948",0.0030518805299917,0.7815159352588266,0.1886031175299145,0.8425498632949633,0.1454972560975624,0.5899070335102082,0.0929749168730174,3.633410401592628,0.0002796996016242,2.515432471431738
NRP2,3,0.7740054296147911,0.2081700509703297,3.718140174376522,0.0002006949035646,0.0,1.8765021892640856,0.0,0.2485650176449169,3,0,True,"GSE30528,GSE96804,GSE104948",0.0030635909384234,0.327835500661618,0.0807678804957265,1.0145894944106422,0.5713404024390245,0.6884137203728453,0.0935867699999999,3.744034517593061,0.0001810887588647,2.5137692237148226
NFASC,3,-0.7756563258650059,0.2086314407935023,-3.7178304617698026,0.0002009410437806,0.0,1.9314244233764384,0.0,-0.3786643634357896,0,3,True,"GSE30528,GSE96804,GSE104948",0.0030636922908722,-0.9046732203300972,-0.1880330314358974,-0.9476783042158776,-0.840511829268296,-0.2503329036196071,-0.1074482296031753,-3.716051114308416,0.0002023606619042,2.5137548562349465
C22orf29,3,-0.772157198119489,0.2077606934163674,-3.716570181887245,0.0002019455634472,0.0,0.9463256145550908,0.0,-0.1804008596097165,0,3,True,"GSE30528,GSE96804,GSE104948",0.0030736066450783,-0.4811075192447155,-0.2173064756324786,-0.7815406137287451,-0.0733751829268287,-1.0886692723271354,-0.2505209202698424,-3.652822979940044,0.0002593730452272,2.512351713545071
ABCC4,3,0.7764500520776145,0.2089246350138811,3.7164121503719594,0.0002020718565127,0.0,1.7062453641088866,0.0,0.3547368953621806,3,0,True,"GSE30528,GSE96804,GSE104948",0.0030736066450783,1.2814870047381426,0.6338177242820514,0.7173309696068755,0.2811846951219516,0.4757048750834676,0.1492082666825389,3.8080230786816047,0.0001400822021693,2.512351713545071
IPP,3,-0.7728694069801184,0.208002736882841,-3.715669411674339,0.000202666420876,0.0,1.5847446263255267,0.0,-0.2590546755925525,0,3,True,"GSE30528,GSE96804,GSE104948",0.0030789891399605,-0.3141793436258564,-0.2099461601880341,-0.9329774159714528,-0.2887772560975596,-0.8935076079678924,-0.2784406104920638,-3.842658064009525,0.0001217089801456,2.5115918429134783
GTSE1,3,0.773593308937514,0.2083242945024781,3.713408994303887,0.0002044860184785,0.0,0.9448803354876696,0.0,0.1298136711408812,3,0,True,"GSE30528,GSE96804,GSE104948",0.0030992715028165,1.120875668289648,0.2605963144102564,0.7473244073685686,0.0940823658536569,0.5152430936936536,0.0347623331587305,3.425001694276364,0.0006147955866265,2.50874037696814
PLCL1,3,-0.7749306123236096,0.208797340217175,-3.7114007846919215,0.0002061154555939,0.0,1.513205683720663,0.0,-0.501978612216496,0,3,True,"GSE30528,GSE96804,GSE104948",0.0031173035213893,-1.2758826893285646,-0.9415387804017096,-0.6159737123707444,-0.2561503170731747,-0.728865346626771,-0.3082467391746037,-3.8394468886275823,0.0001233118005104,2.506220909867215
PRDM4,3,-1.3716552619147957,0.3695846863912315,-3.711342250968704,0.000206163131574,0.2334962913838386,4.667975673613052,57.154875264121,-0.3782386009800662,0,3,True,"GSE30528,GSE96804,GSE104948",0.0031173035213893,-2.216802961787817,-0.5687835857264957,-1.3603078269367512,-0.4247110609756053,-0.7020044680658518,-0.1412211562380978,-6.12997386266754,8.789351123946803e-10,2.506220909867215
RABEP2,3,0.8947793620775567,0.2412021328002782,3.709666045193962,0.0002075328123143,0.0352416305543735,2.4718125370475166,19.087715187781924,0.2354543716529678,3,0,True,"GSE30528,GSE96804,GSE104948",0.0031343090143157,0.3640775354372647,0.2823803942051281,1.0014013082828548,0.1186788536585377,1.3016240377900787,0.3053038670952377,4.318403260272588,1.571620811597826e-05,2.5038581882770288
PPP1R13L,3,0.7690647595943463,0.2074295126953029,3.707595653102844,0.0002092363938523,0.0,0.2401972693433207,0.0,0.2044228949147377,3,0,True,"GSE30528,GSE96804,GSE104948",0.0031563112619808,0.5928493203976642,0.2529381199230769,0.8433532409606672,0.1336097804878036,0.7726261129184858,0.2267207843333327,3.7308990370591424,0.0001907976804024,2.5008201750776164
FERMT2,3,-1.5027857425599689,0.4057293192204551,-3.7039121191619446,0.0002122998317884,0.3033115209237523,5.241398380503328,61.84224409578382,-0.714765582369278,0,3,True,"GSE30528,GSE96804,GSE104948",0.0031967367113925,-2.515759338999539,-1.2598723866153847,-1.043587845830012,-0.3900132926829265,-1.292075407989582,-0.4944110678095228,-6.304340170646122,2.894242103471869e-10,2.495293131478725
STMN3,3,1.594850824133827,0.4306016249757061,3.703773352513025,0.0002124160572767,0.3610117466247259,5.765564765753764,65.31129071900159,0.3168889456059842,3,0,True,"GSE30528,GSE96804,GSE104948",0.0031967367113925,1.9039850628986807,0.2525015374188034,0.9509163609243836,0.1620127560975612,2.2266060758281427,0.5361525433015881,6.019872433053582,1.7455458327994063e-09,2.495293131478725
TMED9,3,0.7681256051073583,0.2075907049185429,3.7001926719636367,0.0002154358387891,0.0,0.5493034366977758,0.0,0.2322544476211121,3,0,True,"GSE30528,GSE96804,GSE104948",0.0032332377538015,0.6265991302499315,0.2079617414444444,0.7198800183383208,0.1864896829268296,1.061615262066932,0.3023119184920624,3.766763008741544,0.0001653778507454,2.4903623586833548
LAMB1,3,0.7685642427596266,0.2077289733806611,3.699841337737903,0.0002157342997243,0.0,0.637261035488192,0.0,0.639449125782016,3,0,True,"GSE30528,GSE96804,GSE104948",0.0032332377538015,0.7395386909896146,0.7242261993162393,0.6642659497544104,0.4894605365853657,1.0904394085764308,0.704660641444443,3.853025307966612,0.0001166673264203,2.4903623586833548
RFPL1S,3,0.7698624727213271,0.2080876791274709,3.699702336771812,0.0002158524891921,0.0,1.0678441652414403,0.0,0.1667204525999286,3,0,True,"GSE30528,GSE96804,GSE104948",0.0032332377538015,0.8880553007760149,0.2534808072051282,0.8869071845381054,0.2018245609756102,0.3759381619044504,0.0448559896190476,3.643891955139527,0.000268546187364,2.4903623586833548
TBC1D4,3,0.7693270085141076,0.2080914193329055,3.697062622670352,0.0002181085532789,0.0,0.8314216582769675,0.0,0.3595227083412213,3,0,True,"GSE30528,GSE96804,GSE104948",0.0032632100743205,1.0176971745888732,0.4289098550683761,0.6063092955429551,0.3025521951219536,0.9569960508151512,0.3471060748333343,3.791221115752216,0.0001499084156182,2.486354966916554
LYVE1,3,1.274766079267153,0.3448467478427096,3.6966162135552314,0.0002184922640313,0.1878740040350588,4.205168090058004,52.43947549377478,0.919904097691206,3,0,True,"GSE30528,GSE96804,GSE104948",0.0032651320578145,1.049439478216116,0.3054696216837607,0.9305338560385368,1.416554231707318,2.160095462036963,1.0376884396825394,5.650015363749138,1.6043349746005e-08,2.486099249053435
C8G,3,0.7717501009170085,0.2087906466966469,3.696286750039566,0.0002187758606371,0.0,1.9639022937665545,0.0,0.1042561141109767,3,0,True,"GSE30528,GSE96804,GSE104948",0.00326555520335,1.1160612790691553,0.1810990443846153,0.8479365636470934,0.0808764268292683,0.2761167626368897,0.0507928711190466,3.418270735448309,0.0006302038592757,2.4860429702074214
